id, class, score, x, y, w, h
1, strawberry,  99%, 230, 234, 91, 109
2, strawberry,  99%, 321, 225, 88, 121
3, strawberry,  95%, 119, 236, 108, 107
4, strawberry,  92%, 165, 307, 86, 110
