id, class, score, x, y, w, h
1, strawberry,  99%, 235, 249, 120, 120
2, strawberry,  99%, 191, 156, 89, 104
3, strawberry,  99%, 293, 151, 92, 100
4, strawberry,  97%, 117, 194, 94, 110
