id, class, score, x, y, w, h
1, strawberry,  99%, 251, 256, 109, 108
2, strawberry,  99%, 45, 99, 106, 101
3, strawberry,  99%, 246, 119, 105, 100
4, strawberry,  99%, 165, 190, 107, 107
5, strawberry,  99%, 69, 234, 106, 110
6, strawberry,  99%, 144, 39, 110, 98
