id, class, score, x, y, w, h
1, strawberry,  99%, 267, 217, 94, 111
2, strawberry,  99%, 255, 328, 96, 119
3, strawberry,  99%, 170, 234, 98, 111
4, strawberry,  98%, 132, 334, 119, 127
