id, class, score, x, y, w, h
1, strawberry,  99%, 277, 336, 124, 111
2, strawberry,  99%, 127, 364, 123, 110
3, strawberry,  99%, 239, 244, 104, 117
4, strawberry,  99%, 163, 187, 97, 97
5, strawberry,  99%, 85, 263, 100, 128
6, strawberry,  98%, 293, 168, 115, 114
