id, class, score, x, y, w, h
1, strawberry,  98%, 180, 253, 115, 94
2, strawberry,  98%, 9, 200, 130, 126
3, strawberry,  98%, 132, 142, 146, 103
4, strawberry,  95%, 144, 334, 124, 103
