id, class, score, x, y, w, h
1, strawberry,  99%, 130, 269, 97, 110
2, strawberry,  99%, 175, 185, 85, 94
3, strawberry,  99%, 293, 256, 83, 93
4, strawberry,  98%, 218, 300, 85, 109
5, strawberry,  96%, 248, 155, 82, 93
