id, class, score, x, y, w, h
1, strawberry,  97%, 191, 156, 89, 104
2, strawberry,  96%, 293, 151, 91, 99
3, strawberry,  95%, 234, 249, 122, 123
4, strawberry,  92%, 117, 195, 94, 110
