id, class, score, x, y, w, h
1, strawberry,  99%, 164, 307, 85, 74
2, strawberry,  99%, 304, 279, 82, 75
3, strawberry,  99%, 241, 347, 89, 89
4, strawberry,  96%, 119, 250, 93, 77
5, strawberry,  96%, 246, 217, 75, 78
6, strawberry,  95%, 108, 370, 104, 89
