id, class, score, x, y, w, h
1, strawberry,  98%, 176, 189, 81, 97
2, strawberry,  98%, 284, 70, 95, 104
3, strawberry,  97%, 249, 160, 86, 93
4, strawberry,  96%, 125, 77, 91, 104
5, strawberry,  95%, 209, 40, 81, 103
