id, class, score, x, y, w, h
1, strawberry,  97%, 274, 252, 105, 114
2, strawberry,  97%, 218, 133, 133, 122
3, strawberry,  96%, 152, 274, 94, 131
4, strawberry,  96%, 100, 180, 116, 120
